FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
6/2/2022,5,-99,3,-99,-99,-99,-99,1,-99,-99,-99,5,-99,11,4,16,6,-99
6/2/2022,6,-99,6,-99,-99,-99,-99,2,-99,-99,-99,5,-99,17,6,17,11,-99
6/2/2022,7,-99,11,-99,-99,-99,-99,2,-99,-99,-99,6,-99,26,7,21,11,-99
6/2/2022,8,-99,14,-99,-99,-99,-99,2,14,-99,-99,7,-99,28,6,22,10,-99
6/2/2022,9,-99,14,-99,-99,-99,-99,4,11,-99,-99,9,-99,28,7,17,11,-99
6/2/2022,10,-99,10,-99,-99,-99,-99,5,6,-99,-99,9,-99,21,10,9,-99,-99
6/2/2022,11,-99,7,-99,-99,-99,-99,10,10,-99,-99,8,-99,30,15,12,-99,-99
6/2/2022,12,-99,9,-99,-99,-99,-99,10,10,-99,-99,10,-99,35,9,18,-99,-99
6/2/2022,13,-99,13,-99,-99,-99,-99,14,13,-99,-99,9,-99,28,13,17,17,-99
6/2/2022,14,-99,12,-99,-99,-99,-99,12,19,-99,-99,13,-99,34,9,19,23,-99
6/2/2022,15,-99,15,-99,-99,-99,-99,12,18,-99,-99,13,-99,35,18,30,22,-99
6/2/2022,16,-99,18,-99,-99,-99,-99,17,19,-99,-99,19,-99,36,17,24,23,-99
6/2/2022,17,-99,17,-99,-99,-99,-99,18,21,-99,-99,18,-99,47,19,14,33,-99
6/2/2022,18,-99,14,-99,-99,-99,-99,19,18,-99,-99,15,-99,74,13,24,30,-99
6/2/2022,19,-99,34,-99,-99,-99,-99,19,54,-99,-99,21,-99,-99,17,24,39,-99
6/2/2022,20,-99,18,-99,-99,-99,-99,38,19,-99,-99,16,-99,37,14,16,19,-99
6/2/2022,21,-99,13,-99,-99,-99,-99,14,11,-99,-99,14,-99,34,13,20,17,-99
6/2/2022,22,-99,11,-99,-99,-99,-99,10,12,-99,-99,9,-99,28,15,14,13,-99
6/2/2022,23,-99,7,-99,-99,-99,-99,9,9,-99,-99,8,-99,21,11,12,10,-99
6/2/2022,24,-99,7,-99,-99,-99,-99,7,6,-99,-99,14,-99,11,9,10,9,-99
6/3/2022,1,-99,4,-99,-99,-99,-99,6,8,-99,-99,5,-99,13,12,17,7,-99
6/3/2022,2,-99,4,-99,-99,-99,-99,6,5,-99,-99,4,-99,12,11,15,7,-99
6/3/2022,3,-99,4,-99,-99,-99,-99,5,5,-99,-99,7,-99,10,8,11,5,-99
6/3/2022,4,-99,8,-99,-99,-99,-99,5,10,-99,-99,6,-99,8,11,11,6,-99
6/3/2022,5,-99,8,-99,-99,-99,-99,5,6,-99,-99,7,-99,16,7,12,8,-99
6/3/2022,6,-99,9,-99,-99,-99,-99,4,11,-99,-99,11,-99,28,13,15,9,-99
6/3/2022,7,-99,14,-99,-99,-99,-99,6,18,-99,-99,13,-99,36,11,23,11,-99
6/3/2022,8,-99,17,-99,-99,-99,-99,8,18,-99,-99,10,-99,36,10,27,12,-99
6/3/2022,9,-99,13,-99,-99,-99,-99,7,18,-99,-99,11,-99,25,10,19,10,-99
6/3/2022,10,-99,16,-99,-99,-99,-99,8,20,-99,-99,12,-99,25,11,21,12,-99
6/3/2022,11,-99,9,-99,-99,-99,-99,8,18,-99,-99,11,-99,26,-99,-99,10,-99
6/3/2022,12,-99,9,-99,-99,-99,-99,12,15,-99,-99,10,-99,33,-99,-99,18,-99
6/3/2022,13,-99,11,-99,-99,-99,-99,15,19,-99,-99,11,-99,31,-99,-99,17,-99
6/3/2022,14,-99,15,-99,-99,-99,-99,16,18,-99,-99,13,-99,31,16,-99,18,-99
6/3/2022,15,-99,16,-99,-99,-99,-99,15,22,-99,-99,16,-99,44,14,22,31,-99
6/3/2022,16,-99,19,-99,-99,-99,-99,20,23,-99,-99,17,-99,51,18,28,30,-99
6/3/2022,17,-99,18,-99,-99,-99,-99,22,24,-99,-99,20,-99,51,20,20,36,-99
6/3/2022,18,-99,14,-99,-99,-99,-99,15,19,-99,-99,16,-99,34,19,18,-99,-99
6/3/2022,19,-99,14,-99,-99,-99,-99,14,18,-99,-99,16,-99,38,13,21,-99,-99
6/3/2022,20,-99,23,-99,-99,-99,-99,14,29,-99,-99,19,-99,46,19,37,-99,-99
6/3/2022,21,-99,23,-99,-99,-99,-99,16,21,-99,-99,24,-99,31,22,25,-99,-99
6/3/2022,22,-99,16,-99,-99,-99,-99,18,17,-99,-99,14,-99,32,17,15,15,-99
6/3/2022,23,-99,14,-99,-99,-99,-99,14,16,-99,-99,16,-99,24,18,24,13,-99
6/3/2022,24,-99,11,-99,-99,-99,-99,15,13,-99,-99,17,-99,24,16,31,14,-99
6/4/2022,1,-99,11,-99,-99,-99,-99,14,17,-99,-99,10,-99,22,16,26,12,-99
6/4/2022,2,-99,12,-99,-99,-99,-99,9,16,-99,-99,17,-99,22,13,16,13,-99
6/4/2022,3,-99,10,-99,-99,-99,-99,4,17,-99,-99,10,-99,17,10,15,17,-99
6/4/2022,4,-99,8,-99,-99,-99,-99,6,18,-99,-99,8,-99,18,7,16,14,-99
6/4/2022,5,-99,6,-99,-99,-99,-99,5,18,-99,-99,8,-99,22,9,16,14,-99
6/4/2022,6,-99,11,-99,-99,-99,-99,5,17,-99,-99,9,-99,38,12,23,18,-99
6/4/2022,7,-99,17,-99,-99,-99,-99,6,24,-99,-99,12,-99,40,14,26,21,-99
6/4/2022,8,-99,28,-99,-99,-99,-99,7,33,-99,-99,15,-99,50,13,55,24,-99
6/4/2022,9,-99,20,-99,-99,-99,-99,12,29,-99,-99,20,-99,55,19,45,29,-99
6/4/2022,10,-99,17,-99,-99,-99,-99,11,24,-99,-99,22,-99,29,14,29,23,-99
6/4/2022,11,-99,22,-99,-99,-99,-99,10,20,-99,-99,23,-99,31,21,31,20,-99
6/4/2022,12,-99,18,-99,-99,-99,-99,13,19,-99,-99,19,-99,32,14,28,18,-99
6/4/2022,13,-99,13,-99,-99,-99,-99,18,23,-99,-99,17,-99,45,15,28,22,-99
6/4/2022,14,-99,15,-99,-99,-99,-99,19,21,-99,-99,14,-99,42,19,23,19,-99
6/4/2022,15,-99,13,-99,-99,-99,-99,22,18,-99,-99,11,-99,52,12,27,19,-99
6/4/2022,16,-99,19,-99,-99,-99,-99,29,23,-99,-99,14,-99,35,20,28,20,-99
6/4/2022,17,-99,18,-99,-99,-99,-99,19,20,-99,-99,18,-99,59,17,20,23,-99
6/4/2022,18,-99,16,-99,-99,-99,-99,19,17,-99,-99,16,-99,61,17,27,23,-99
6/4/2022,19,-99,17,-99,-99,-99,-99,11,26,-99,-99,17,-99,58,20,29,28,-99
6/4/2022,20,-99,18,-99,-99,-99,-99,11,18,-99,-99,14,-99,30,15,19,21,-99
6/4/2022,21,-99,17,-99,-99,-99,-99,14,15,-99,-99,16,-99,28,16,19,18,-99
6/4/2022,22,-99,14,-99,-99,-99,-99,12,17,-99,-99,17,-99,26,20,23,17,-99
6/4/2022,23,-99,13,-99,-99,-99,-99,12,13,-99,-99,18,-99,26,17,30,14,-99
6/4/2022,24,-99,11,-99,-99,-99,-99,13,16,-99,-99,14,-99,26,14,23,17,-99
6/5/2022,1,-99,11,-99,-99,-99,-99,9,18,-99,-99,14,-99,28,15,15,17,-99
6/5/2022,2,-99,9,-99,-99,-99,-99,8,14,-99,-99,7,-99,28,12,14,20,-99
6/5/2022,3,-99,8,-99,-99,-99,-99,5,14,-99,-99,2,-99,27,9,12,20,-99
6/5/2022,4,-99,9,-99,-99,-99,-99,6,22,-99,-99,8,-99,25,10,27,18,-99
6/5/2022,5,-99,13,-99,-99,-99,-99,6,19,-99,-99,2,-99,25,6,29,18,-99
6/5/2022,6,-99,11,-99,-99,-99,-99,5,22,-99,-99,7,-99,24,10,21,15,-99
6/5/2022,7,-99,15,-99,-99,-99,-99,4,23,-99,-99,13,-99,26,14,34,18,-99
6/5/2022,8,-99,22,-99,-99,-99,-99,5,22,-99,-99,13,-99,31,18,33,22,-99
6/5/2022,9,-99,19,-99,-99,-99,-99,7,21,-99,-99,14,-99,21,15,24,22,-99
6/5/2022,10,-99,17,-99,-99,-99,-99,9,17,-99,-99,13,-99,21,4,21,16,-99
6/5/2022,11,-99,8,-99,-99,-99,-99,11,16,-99,-99,12,-99,28,3,17,14,-99
6/5/2022,12,-99,10,-99,-99,-99,-99,12,12,-99,-99,9,-99,37,6,16,14,-99
6/5/2022,13,-99,9,-99,-99,-99,-99,16,12,-99,-99,9,-99,24,16,20,14,-99
6/5/2022,14,-99,12,-99,-99,-99,-99,26,13,-99,-99,9,-99,30,10,25,14,-99
6/5/2022,15,-99,13,-99,-99,-99,-99,28,13,-99,-99,11,-99,30,12,-99,17,-99
6/5/2022,16,-99,12,-99,-99,-99,-99,24,13,-99,-99,11,-99,40,8,16,17,-99
6/5/2022,17,-99,13,-99,-99,-99,-99,18,15,-99,-99,13,-99,35,13,14,17,-99
6/5/2022,18,-99,14,-99,-99,-99,-99,23,14,-99,-99,13,-99,29,11,18,17,-99
6/5/2022,19,-99,19,-99,-99,-99,-99,18,20,-99,-99,18,-99,43,15,15,22,-99
6/5/2022,20,-99,18,-99,-99,-99,-99,17,18,-99,-99,17,-99,36,15,36,18,-99
6/5/2022,21,-99,18,-99,-99,-99,-99,17,13,-99,-99,15,-99,24,17,36,17,-99
6/5/2022,22,-99,7,-99,-99,-99,-99,11,7,-99,-99,10,-99,25,15,22,14,-99
6/5/2022,23,-99,10,-99,-99,-99,-99,10,9,-99,-99,11,-99,18,12,15,10,-99
6/5/2022,24,-99,12,-99,-99,-99,-99,6,13,-99,-99,12,-99,18,10,23,8,-99
6/6/2022,1,-99,11,-99,-99,-99,-99,6,16,-99,-99,7,-99,16,11,14,10,-99
6/6/2022,2,-99,7,-99,-99,-99,-99,7,14,-99,-99,3,-99,24,7,12,13,-99
6/6/2022,3,-99,7,-99,-99,-99,-99,4,14,-99,-99,1,-99,19,6,10,12,-99
6/6/2022,4,-99,5,-99,-99,-99,-99,6,18,-99,-99,4,-99,16,4,8,12,-99
6/6/2022,5,-99,11,-99,-99,-99,-99,4,16,-99,-99,5,-99,27,4,12,15,-99
6/6/2022,6,-99,16,-99,-99,-99,-99,5,18,-99,-99,7,-99,38,12,15,26,-99
6/6/2022,7,-99,20,-99,-99,-99,-99,6,28,-99,-99,19,-99,57,18,46,22,-99
6/6/2022,8,-99,26,-99,-99,-99,-99,27,32,-99,-99,20,-99,78,17,84,31,-99
6/6/2022,9,-99,53,-99,-99,-99,-99,9,50,-99,-99,20,-99,95,23,37,31,-99
6/6/2022,10,-99,43,-99,-99,-99,-99,8,39,-99,-99,29,-99,46,26,32,31,-99
6/6/2022,11,-99,17,-99,-99,-99,-99,11,28,-99,-99,21,-99,33,18,46,26,-99
6/6/2022,12,-99,15,-99,-99,-99,-99,15,27,-99,-99,16,-99,35,16,40,26,-99
6/6/2022,13,-99,17,-99,-99,-99,-99,19,23,-99,-99,26,-99,37,18,33,26,-99
6/6/2022,14,-99,19,-99,-99,-99,-99,35,32,-99,-99,19,-99,52,16,29,32,-99
6/6/2022,15,-99,22,-99,-99,-99,-99,33,31,-99,-99,24,-99,71,27,31,69,-99
6/6/2022,16,-99,31,-99,-99,-99,-99,27,43,-99,-99,34,-99,112,28,34,65,-99
6/6/2022,17,-99,32,-99,-99,-99,-99,30,35,-99,-99,35,-99,92,31,33,85,-99
6/6/2022,18,-99,28,-99,-99,-99,-99,28,34,-99,-99,34,-99,73,28,36,46,-99
6/6/2022,19,-99,25,-99,-99,-99,-99,24,30,-99,-99,26,-99,43,27,34,32,-99
6/6/2022,20,-99,17,-99,-99,-99,-99,16,21,-99,-99,23,-99,44,18,22,18,-99
6/6/2022,21,-99,13,-99,-99,-99,-99,12,16,-99,-99,13,-99,42,14,40,19,-99
6/6/2022,22,-99,17,-99,-99,-99,-99,12,17,-99,-99,13,-99,28,17,31,23,-99
6/6/2022,23,-99,15,-99,-99,-99,-99,9,15,-99,-99,14,-99,27,17,16,20,-99
6/6/2022,24,-99,12,-99,-99,-99,-99,9,31,-99,-99,16,-99,28,15,28,20,-99
6/7/2022,1,-99,16,-99,-99,-99,-99,9,20,-99,-99,11,-99,26,11,26,22,-99
6/7/2022,2,-99,13,-99,-99,-99,-99,6,22,-99,-99,4,-99,23,10,18,19,-99
6/7/2022,3,-99,13,-99,-99,-99,-99,6,18,-99,-99,10,-99,26,10,17,17,-99
6/7/2022,4,-99,17,-99,-99,-99,-99,5,-99,-99,-99,8,-99,24,5,30,15,-99
6/7/2022,5,-99,13,-99,-99,-99,-99,5,-99,-99,-99,9,-99,29,6,30,19,-99
6/7/2022,6,-99,15,-99,-99,-99,-99,5,-99,-99,-99,10,-99,44,15,29,19,-99
6/7/2022,7,-99,26,-99,-99,-99,-99,6,-99,-99,-99,15,-99,67,16,42,33,-99
6/7/2022,8,-99,20,-99,-99,-99,-99,9,-99,-99,-99,19,-99,71,15,62,33,-99
6/7/2022,9,-99,29,-99,-99,-99,-99,12,-99,-99,-99,19,-99,48,16,72,29,-99
6/7/2022,10,-99,29,-99,-99,-99,-99,11,-99,-99,-99,28,-99,37,14,33,22,-99
6/7/2022,11,-99,19,-99,-99,-99,-99,14,-99,-99,-99,25,-99,30,20,21,23,-99
6/7/2022,12,-99,14,-99,-99,-99,-99,13,-99,-99,-99,12,-99,21,13,19,20,-99
6/7/2022,13,-99,11,-99,-99,-99,-99,10,-99,-99,-99,14,-99,22,8,21,18,-99
6/7/2022,14,-99,15,-99,-99,-99,-99,9,-99,-99,-99,12,-99,28,14,27,20,-99
6/7/2022,15,-99,19,-99,-99,-99,-99,9,-99,-99,-99,16,-99,33,24,25,18,-99
6/7/2022,16,-99,15,-99,-99,-99,-99,12,-99,-99,-99,19,-99,41,23,31,23,-99
6/7/2022,17,-99,17,-99,-99,-99,-99,24,-99,-99,-99,20,-99,56,19,35,25,-99
6/7/2022,18,-99,30,-99,-99,-99,-99,26,-99,-99,-99,24,-99,51,29,39,62,-99
6/7/2022,19,-99,42,-99,-99,-99,-99,24,-99,-99,-99,31,-99,68,33,42,43,-99
6/7/2022,20,-99,29,-99,-99,-99,-99,15,-99,-99,-99,26,-99,60,35,48,74,-99
6/7/2022,21,-99,12,-99,-99,-99,-99,19,-99,-99,-99,14,-99,28,25,35,13,-99
6/7/2022,22,-99,11,-99,-99,-99,-99,11,-99,-99,-99,13,-99,23,18,24,16,-99
6/7/2022,23,-99,14,-99,-99,-99,-99,13,-99,-99,-99,11,-99,25,23,32,18,-99
6/7/2022,24,-99,15,-99,-99,-99,-99,14,-99,-99,-99,10,-99,27,22,32,11,-99
6/8/2022,1,-99,17,-99,-99,-99,-99,13,-99,-99,-99,15,-99,20,20,14,13,-99
6/8/2022,2,-99,12,-99,-99,-99,-99,13,-99,-99,-99,16,-99,20,15,20,20,-99
6/8/2022,3,-99,11,-99,-99,-99,-99,10,-99,-99,-99,12,-99,17,16,15,17,-99
6/8/2022,4,-99,10,-99,-99,-99,-99,9,-99,-99,-99,12,-99,18,11,11,15,-99
6/8/2022,5,-99,9,-99,-99,-99,-99,9,-99,-99,-99,11,-99,22,15,15,17,-99
6/8/2022,6,-99,11,-99,-99,-99,-99,11,-99,-99,-99,16,-99,29,20,17,22,-99
6/8/2022,7,-99,15,-99,-99,-99,-99,8,-99,-99,-99,15,-99,33,19,23,24,-99
6/8/2022,8,-99,15,-99,-99,-99,-99,9,-99,-99,-99,17,-99,44,21,28,-99,-99
6/8/2022,9,-99,21,-99,-99,-99,-99,11,-99,-99,-99,19,-99,38,20,40,-99,-99
6/8/2022,10,-99,16,-99,-99,-99,-99,10,-99,-99,-99,17,-99,30,26,37,-99,-99
6/8/2022,11,-99,16,-99,-99,-99,-99,14,-99,-99,-99,17,-99,30,24,35,-99,-99
6/8/2022,12,-99,17,-99,-99,-99,-99,17,-99,-99,-99,17,-99,32,24,40,-99,-99
6/8/2022,13,-99,16,-99,-99,-99,-99,15,-99,-99,-99,13,-99,36,19,34,-99,-99
6/8/2022,14,-99,14,-99,-99,-99,-99,15,-99,-99,-99,14,-99,31,20,31,-99,-99
6/8/2022,15,-99,16,-99,-99,-99,-99,13,-99,-99,-99,13,-99,29,23,35,-99,-99
6/8/2022,16,-99,17,-99,-99,-99,-99,16,-99,-99,-99,16,-99,36,20,27,-99,-99
6/8/2022,17,-99,14,-99,-99,-99,-99,13,-99,-99,-99,13,-99,70,22,88,-99,-99
6/8/2022,18,-99,32,-99,-99,-99,-99,33,-99,-99,-99,24,-99,37,35,60,-99,-99
6/8/2022,19,-99,13,-99,-99,-99,-99,14,-99,-99,-99,11,-99,29,12,36,-99,-99
6/8/2022,20,-99,7,-99,-99,-99,-99,5,-99,-99,-99,8,-99,15,9,21,-99,-99
6/8/2022,21,-99,5,-99,-99,-99,-99,5,-99,-99,-99,2,-99,11,8,12,-99,-99
6/8/2022,22,-99,5,-99,-99,-99,-99,3,-99,-99,-99,1,-99,15,5,14,-99,-99
6/8/2022,23,-99,4,-99,-99,-99,-99,3,-99,-99,-99,2,-99,18,6,19,-99,-99
6/8/2022,24,-99,6,-99,-99,-99,-99,2,-99,-99,-99,4,-99,8,9,37,-99,-99
6/9/2022,1,-99,4,-99,-99,-99,-99,4,-99,-99,-99,6,-99,11,10,25,-99,-99
6/9/2022,2,-99,5,-99,-99,-99,-99,3,-99,-99,-99,7,-99,9,9,18,-99,-99
6/9/2022,3,-99,5,-99,-99,-99,-99,2,-99,-99,-99,2,-99,7,9,20,-99,-99
6/9/2022,4,-99,4,-99,-99,-99,-99,1,-99,-99,-99,4,-99,7,9,19,-99,-99
6/9/2022,5,-99,5,-99,-99,-99,-99,1,-99,-99,-99,4,-99,12,4,10,-99,-99
6/9/2022,6,-99,5,-99,-99,-99,-99,2,-99,-99,-99,6,-99,15,4,13,-99,-99
6/9/2022,7,-99,7,-99,-99,-99,-99,2,-99,-99,-99,5,-99,26,7,18,-99,-99
6/9/2022,8,-99,7,-99,-99,-99,-99,2,-99,-99,-99,6,-99,25,6,15,-99,-99
6/9/2022,9,-99,9,-99,-99,-99,-99,2,-99,-99,-99,8,-99,25,8,17,-99,-99
6/9/2022,10,-99,10,-99,-99,-99,-99,3,-99,-99,-99,5,-99,25,11,20,-99,-99
6/9/2022,11,-99,9,-99,-99,-99,-99,3,-99,-99,-99,9,-99,25,9,27,-99,-99
6/9/2022,12,-99,8,-99,-99,-99,-99,4,-99,-99,-99,9,-99,23,18,28,-99,-99
6/9/2022,13,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,8,-99,17,10,26,-99,-99
6/9/2022,14,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,5,-99,16,5,19,-99,-99
6/9/2022,15,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,4,-99,14,9,39,-99,-99
6/9/2022,16,-99,16,-99,-99,-99,-99,2,-99,-99,-99,12,-99,39,14,38,-99,-99
6/9/2022,17,-99,9,-99,-99,-99,-99,3,-99,-99,-99,11,-99,14,8,16,-99,-99
6/9/2022,18,-99,4,-99,-99,-99,-99,1,-99,-99,-99,9,-99,12,3,6,-99,-99
6/9/2022,19,-99,3,-99,-99,-99,-99,1,-99,-99,-99,3,-99,15,5,7,-99,-99
6/9/2022,20,-99,4,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,16,4,9,-99,-99
6/9/2022,21,-99,7,-99,-99,-99,-99,1,-99,-99,-99,4,-99,16,6,15,-99,-99
6/9/2022,22,-99,9,-99,-99,-99,-99,2,-99,-99,-99,7,-99,22,6,20,-99,-99
6/9/2022,23,-99,11,-99,-99,-99,-99,2,-99,-99,-99,9,-99,23,10,18,-99,-99
6/9/2022,24,-99,8,-99,-99,-99,-99,2,-99,-99,-99,8,-99,13,11,11,-99,-99
6/10/2022,1,-99,7,-99,-99,-99,-99,2,-99,-99,-99,5,-99,18,4,13,-99,-99
6/10/2022,2,-99,6,-99,-99,-99,-99,2,-99,-99,-99,4,-99,15,10,11,-99,-99
6/10/2022,3,-99,6,-99,-99,-99,-99,2,-99,-99,-99,3,-99,13,4,10,-99,-99
6/10/2022,4,-99,5,-99,-99,-99,-99,4,-99,-99,-99,4,-99,12,3,10,-99,-99
6/10/2022,5,-99,6,-99,-99,-99,-99,5,-99,-99,-99,6,-99,18,11,12,-99,-99
6/10/2022,6,-99,7,-99,-99,-99,-99,5,-99,-99,-99,9,-99,24,13,14,-99,-99
6/10/2022,7,-99,10,-99,-99,-99,-99,6,-99,-99,-99,11,-99,29,21,26,-99,-99
6/10/2022,8,-99,10,-99,-99,-99,-99,7,-99,-99,-99,11,-99,28,16,24,-99,-99
6/10/2022,9,-99,15,-99,-99,-99,-99,6,-99,-99,-99,9,-99,31,18,27,-99,-99
6/10/2022,10,-99,15,-99,-99,-99,-99,6,-99,-99,-99,13,-99,26,7,31,-99,-99
6/10/2022,11,-99,15,-99,-99,-99,-99,9,-99,-99,-99,15,-99,34,14,28,-99,-99
6/10/2022,12,-99,15,-99,-99,-99,-99,10,-99,-99,-99,14,-99,26,17,27,-99,-99
6/10/2022,13,-99,13,-99,-99,-99,-99,9,-99,-99,-99,12,-99,25,15,29,-99,-99
6/10/2022,14,-99,15,-99,-99,-99,-99,7,-99,-99,-99,13,-99,23,19,32,-99,-99
6/10/2022,15,-99,17,-99,-99,-99,-99,5,-99,-99,-99,21,-99,20,24,23,-99,-99
6/10/2022,16,-99,15,-99,-99,-99,-99,5,-99,-99,-99,15,-99,29,16,28,-99,-99
6/10/2022,17,-99,11,-99,-99,-99,-99,7,-99,-99,-99,13,-99,43,18,34,-99,-99
6/10/2022,18,-99,17,-99,-99,-99,-99,9,-99,-99,-99,13,-99,47,23,34,-99,-99
6/10/2022,19,-99,11,-99,-99,-99,-99,8,-99,-99,-99,16,-99,23,11,18,-99,-99
6/10/2022,20,-99,9,-99,-99,-99,-99,6,-99,-99,-99,4,-99,12,8,14,-99,-99
6/10/2022,21,-99,7,-99,-99,-99,-99,4,-99,-99,-99,13,-99,7,9,15,-99,-99
6/10/2022,22,-99,4,-99,-99,-99,-99,3,-99,-99,-99,3,-99,7,5,5,-99,-99
6/10/2022,23,-99,3,-99,-99,-99,-99,2,-99,-99,-99,2,-99,7,2,6,-99,-99
6/10/2022,24,-99,4,-99,-99,-99,-99,2,-99,-99,-99,3,-99,9,3,15,-99,-99
6/11/2022,1,-99,6,-99,-99,-99,-99,2,-99,-99,-99,2,-99,13,5,25,-99,-99
6/11/2022,2,-99,6,-99,-99,-99,-99,1,-99,-99,-99,3,-99,8,1,13,-99,-99
6/11/2022,3,-99,4,-99,-99,-99,-99,2,-99,-99,-99,3,-99,10,-99,6,-99,-99
6/11/2022,4,-99,4,-99,-99,-99,-99,1,-99,-99,-99,1,-99,12,-99,9,-99,-99
6/11/2022,5,-99,4,-99,-99,-99,-99,2,-99,-99,-99,2,-99,13,5,10,-99,-99
6/11/2022,6,-99,5,-99,-99,-99,-99,2,-99,-99,-99,2,-99,21,6,14,-99,-99
6/11/2022,7,-99,7,-99,-99,-99,-99,2,-99,-99,-99,4,-99,28,6,20,-99,-99
6/11/2022,8,-99,7,-99,-99,-99,-99,2,-99,-99,-99,6,-99,26,6,29,-99,-99
6/11/2022,9,-99,8,-99,-99,-99,-99,2,-99,-99,-99,8,-99,24,13,48,-99,-99
6/11/2022,10,-99,10,-99,-99,-99,-99,3,-99,-99,-99,8,-99,17,3,28,-99,-99
6/11/2022,11,-99,12,-99,-99,-99,-99,7,-99,-99,-99,8,-99,19,11,20,-99,-99
6/11/2022,12,-99,10,-99,-99,-99,-99,9,-99,-99,-99,9,-99,24,16,28,-99,-99
6/11/2022,13,-99,9,-99,-99,-99,-99,10,-99,-99,-99,8,-99,24,19,19,-99,-99
6/11/2022,14,-99,11,-99,-99,-99,-99,14,-99,-99,-99,9,-99,21,17,20,-99,-99
6/11/2022,15,-99,12,-99,-99,-99,-99,17,-99,-99,-99,14,-99,20,15,11,-99,-99
6/11/2022,16,-99,9,-99,-99,-99,-99,10,-99,-99,-99,10,-99,29,16,12,-99,-99
6/11/2022,17,-99,13,-99,-99,-99,-99,8,-99,-99,-99,12,-99,28,15,28,-99,-99
6/11/2022,18,-99,14,-99,-99,-99,-99,13,-99,-99,-99,13,-99,-99,17,25,-99,-99
6/11/2022,19,-99,11,-99,-99,-99,-99,13,-99,-99,-99,13,-99,23,17,22,-99,-99
6/11/2022,20,-99,12,-99,-99,-99,-99,13,-99,-99,-99,15,-99,31,14,21,-99,-99
6/11/2022,21,-99,13,-99,-99,-99,-99,13,-99,-99,-99,8,-99,27,17,14,-99,-99
6/11/2022,22,-99,12,-99,-99,-99,-99,12,-99,-99,-99,19,-99,20,14,19,-99,-99
6/11/2022,23,-99,9,-99,-99,-99,-99,8,-99,-99,-99,3,-99,18,12,19,-99,-99
6/11/2022,24,-99,11,-99,-99,-99,-99,10,-99,-99,-99,12,-99,18,10,17,-99,-99
6/12/2022,1,-99,9,-99,-99,-99,-99,6,-99,-99,-99,9,-99,18,8,14,-99,-99
6/12/2022,2,-99,7,-99,-99,-99,-99,5,-99,-99,-99,1,-99,14,7,16,-99,-99
6/12/2022,3,-99,5,-99,-99,-99,-99,5,-99,-99,-99,1,-99,12,6,14,-99,-99
6/12/2022,4,-99,5,-99,-99,-99,-99,4,9,-99,-99,4,-99,15,11,14,-99,-99
6/12/2022,5,-99,5,-99,-99,-99,-99,5,8,-99,-99,5,-99,13,7,11,-99,-99
6/12/2022,6,-99,6,-99,-99,-99,-99,4,12,-99,-99,6,-99,23,7,8,-99,-99
6/12/2022,7,-99,8,-99,-99,-99,-99,4,17,-99,-99,8,-99,25,4,17,-99,-99
6/12/2022,8,-99,9,-99,-99,-99,-99,-99,15,-99,-99,14,-99,29,8,20,-99,-99
6/12/2022,9,-99,10,-99,-99,-99,-99,-99,15,-99,-99,9,-99,22,6,19,-99,-99
6/12/2022,10,-99,11,-99,-99,-99,-99,-99,11,-99,-99,12,-99,17,15,15,-99,-99
6/12/2022,11,-99,9,-99,-99,-99,-99,-99,8,-99,-99,9,-99,13,13,14,-99,-99
6/12/2022,12,-99,8,-99,-99,-99,-99,6,9,-99,-99,9,-99,15,5,11,-99,-99
6/12/2022,13,-99,6,-99,-99,-99,-99,8,7,-99,-99,7,-99,14,8,13,-99,-99
6/12/2022,14,-99,8,-99,-99,-99,-99,8,7,-99,-99,9,-99,14,9,11,-99,-99
6/12/2022,15,-99,8,-99,-99,-99,-99,9,8,-99,-99,7,-99,20,2,21,-99,-99
6/12/2022,16,-99,8,-99,-99,-99,-99,9,9,-99,-99,9,-99,39,4,30,-99,-99
6/12/2022,17,-99,26,-99,-99,-99,-99,18,37,-99,-99,21,-99,46,26,46,-99,-99
6/12/2022,18,-99,20,-99,-99,-99,-99,35,35,-99,-99,16,-99,37,20,30,-99,-99
6/12/2022,19,-99,6,-99,-99,-99,-99,4,9,-99,-99,5,-99,16,7,23,-99,-99
6/12/2022,20,-99,5,-99,-99,-99,-99,3,6,-99,-99,3,-99,15,6,7,-99,-99
6/12/2022,21,-99,4,-99,-99,-99,-99,2,-99,-99,-99,3,-99,12,5,9,-99,-99
6/12/2022,22,-99,7,-99,-99,-99,-99,2,-99,-99,-99,3,-99,13,10,14,-99,-99
6/12/2022,23,-99,5,-99,-99,-99,-99,3,-99,-99,-99,3,-99,19,6,9,-99,-99
6/12/2022,24,-99,5,-99,-99,-99,-99,2,-99,-99,-99,1,-99,12,7,8,-99,-99
6/13/2022,1,-99,3,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,8,4,9,-99,-99
6/13/2022,2,-99,3,-99,-99,-99,-99,2,3,-99,-99,1,-99,10,-99,10,-99,-99
